b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1145	668	199	128	1375	898	246	175	56	46
1120	182	221	34	1272	335	252	66	168	209
719	963	141	195	895	1135	177	230	171	131
264	1146	53	225	579	1522	116	299	171	137
1153	246	224	49	1546	650	300	128	172	118
726	132	121	23	982	367	169	68	180	53
30	179	7	30	999	795	172	138	180	169
1061	1	184	0	1654	679	300	135	180	170
182	97	35	16	1625	1521	300	282	191	256
107	1	19	0	1041	989	188	176	192	257
614	960	124	182	973	1324	202	258	193	252
1	668	0	134	121	790	25	159	194	239
476	523	93	96	1541	1521	297	285	196	259
