b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
542	454	110	89	682	596	136	116	70	15
43	836	9	163	347	1126	71	222	71	15
889	890	170	186	1303	1485	251	300	67	16
474	1232	97	244	596	1354	123	270	76	26
1195	419	247	77	1455	567	300	107	69	148
306	26	61	5	656	393	137	84	28	499
1361	1	266	0	1537	277	300	53	57	597
1171	180	227	38	1503	521	295	107	68	785
1	667	0	140	418	1069	82	218	46	1316
21	768	3	154	308	1071	61	215	47	1323
691	1363	138	260	896	1564	179	300	59	1378
896	1	179	0	1112	282	227	61	59	1379
547	876	107	179	1091	1432	218	294	75	1393
1	1368	0	262	202	1570	38	300	46	1463
202	1	38	0	418	202	82	40	46	1464
