b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
881	554	160	112	998	667	183	135	546	348
270	961	49	193	814	1447	145	279	547	358
1233	370	243	80	1524	757	297	155	550	561
7	757	1	155	364	1281	73	262	551	561
199	19	35	4	678	513	132	104	559	702
622	1010	116	206	1101	1490	211	300	996	712
1259	492	238	103	1471	678	281	141	553	752
1347	1150	260	221	1548	1445	300	281	554	760
642	92	124	18	1354	634	261	123	554	760
103	1	18	0	314	245	55	43	555	761
1198	5	227	1	1512	413	286	78	555	766
42	313	9	63	368	661	73	131	380	767
1250	86	250	19	1485	313	297	63	385	767
763	1223	152	243	1093	1553	210	300	790	792
1099	1	211	0	1462	440	277	79	790	793
1233	41	243	8	1524	431	297	83	550	1003
7	431	1	83	364	962	73	192	551	1003
326	1	59	0	678	366	132	78	559	1141
629	92	118	18	1346	864	259	169	996	1152
1178	45	230	8	1354	212	261	38	554	1195
1129	610	214	117	1512	1058	286	203	555	1199
42	773	9	162	222	953	42	195	380	1200
1250	588	250	126	1485	773	297	162	385	1200
931	1161	195	226	1290	1391	265	271	1148	1212
763	635	152	124	1436	1306	273	242	790	1216
979	1	187	0	1305	161	247	31	849	1691
296	858	61	160	593	1107	118	208	576	1840
299	927	57	182	891	1518	173	300	467	1921
81	1090	17	221	363	1375	75	280	296	1999
411	135	85	27	1158	686	236	136	296	2000
1036	764	207	160	1500	1309	300	267	736	2002
401	316	84	64	856	730	176	148	208	2010
1	482	0	97	760	1288	160	266	1148	2037
346	834	67	164	1073	1517	211	300	1147	2039
1073	1	211	0	1349	221	269	47	1147	2040
1455	639	272	134	1591	784	300	163	728	2076
449	985	88	195	782	1486	155	300	729	2080
297	618	59	123	673	1137	133	227	730	2083
1304	419	246	86	1493	608	277	117	1080	2092
1247	557	247	109	1523	1043	300	202	594	2106
821	291	158	57	963	433	187	85	731	2163
136	468	24	78	321	747	55	128	352	2167
939	1	191	0	1153	260	238	57	392	2241
1	528	0	94	394	1155	75	210	146	2402
394	701	75	127	1227	1654	221	300	146	2403
1361	440	245	95	1673	775	300	155	146	2404
7	780	1	156	238	1002	44	197	147	2404
1041	876	190	160	1621	1447	299	270	159	2436
95	508	17	91	452	876	84	160	159	2436
1	1455	0	272	133	1591	26	298	160	2436
11	795	2	144	933	1678	159	300	161	2438
894	26	153	5	1725	911	300	169	161	2439
117	712	21	128	857	1360	154	248	162	2440
1395	900	242	160	1698	1213	296	215	169	2461
17	1209	2	214	540	1707	92	300	170	2461
551	1	94	0	1710	1125	298	199	170	2462
58	1135	11	201	661	1700	118	300	171	2462
667	1	119	0	1670	1047	294	183	171	2463
521	224	93	44	1675	1459	299	274	355	2479
505	824	93	153	1151	1667	210	300	356	2480
139	1	24	0	432	289	79	54	356	2480
1080	101	193	18	1619	626	293	112	357	2483
145	894	25	163	394	1478	72	275	358	2483
748	1275	126	233	1029	1627	177	299	359	2484
1459	882	258	166	1703	1068	300	197	359	2485
887	111	158	19	1220	466	221	84	360	2486
128	931	25	170	434	1188	81	219	361	2487
567	53	104	9	703	221	131	42	361	2488
1	731	0	129	182	940	33	166	363	2490
483	996	94	179	1273	1607	232	289	366	2492
513	532	84	98	1189	847	199	155	368	2495
741	1	141	0	945	197	178	37	369	2497
1162	770	202	149	1720	1369	300	254	370	2501
678	341	128	68	980	763	185	147	139	2707
1013	1248	192	241	1298	1546	249	300	139	2707
117	1	18	0	955	708	174	136	143	2717
1113	205	219	42	1550	655	300	126	140	2734
1	655	0	126	340	959	61	181	141	2734
370	42	69	8	723	385	139	75	29	2806
212	922	38	178	874	1594	157	300	163	2960
874	1	157	0	1426	616	255	112	163	2961
1439	876	257	171	1641	1290	297	251	163	2962
83	1	15	0	636	747	124	144	164	2963
1427	810	269	152	1598	981	300	184	319	2989
311	96	57	15	769	386	143	72	319	2989
1	981	0	184	379	1535	70	286	320	2989
451	464	82	93	1585	1559	294	300	320	2991
231	950	47	185	965	1514	189	291	324	2992
315	498	56	87	767	940	144	172	326	2993
