b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
801	902	155	174	1285	1323	243	251	253	1802
1011	743	196	140	1429	1316	279	252	271	1900
236	499	42	98	908	1422	173	277	354	2280
119	97	23	19	443	593	84	114	383	2418
481	50	96	10	882	742	173	144	399	2497
1183	685	214	128	1385	859	256	164	769	2579
717	389	126	74	1328	1017	240	192	498	2840
1226	159	232	31	1462	924	280	180	540	2977
1159	758	212	144	1411	1216	260	231	631	3281
1095	973	206	194	1473	1482	278	294	650	3332
247	996	47	191	950	1561	176	300	651	3333
555	7	105	1	1067	587	209	115	707	3521
