b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
834	1	173	0	1431	832	298	163	26	3
1	827	0	162	141	966	29	191	27	3
1205	1	248	0	1460	252	299	51	27	4
30	269	6	55	1074	841	210	169	28	4
434	970	91	192	1103	1420	225	284	29	3
444	1260	89	254	649	1482	131	300	31	4
480	234	96	49	822	572	165	120	31	5
88	289	17	58	321	430	65	86	32	6
876	849	179	146	1315	1132	276	209	33	2
742	1253	152	241	1490	1593	298	300	40	21
170	51	36	10	327	211	69	45	41	22
1072	981	215	182	1400	1163	284	220	43	25
1066	1257	224	253	1281	1450	269	293	50	4
