b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
682	696	145	142	1161	1004	248	208	38	35
834	661	175	135	1402	1105	298	228	176	35
54	1124	11	232	366	1234	78	257	1434	25
282	423	60	85	751	807	155	166	1478	35
646	836	129	162	1203	1108	248	219	2072	9
67	321	13	67	388	618	80	128	2161	29
894	544	184	108	1281	854	266	172	2374	7
122	453	26	92	348	726	69	144	3418	25
3	730	1	130	608	1265	133	245	3482	1
223	661	49	135	572	986	124	204	4908	35
548	25	115	5	1419	1299	285	261	4992	28
222	1279	51	260	486	1448	107	295	5701	34
956	694	201	144	1326	1042	269	208	5812	5
110	304	24	59	390	611	83	121	5863	9
1172	0	245	0	1411	262	295	54	6848	29
334	978	67	202	738	1360	157	283	7226	35
714	1240	150	243	948	1500	202	299	7600	17
835	50	177	9	1037	285	220	58	7603	19
215	50	44	9	422	285	88	58	7606	19
946	1240	194	243	1176	1504	244	300	7632	17
1176	0	244	0	1428	246	295	47	7632	18
974	270	206	55	1415	738	300	149	7637	12
598	772	117	159	919	1042	176	208	7960	5
