b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1189	201	220	40	1422	406	264	79	29	551
242	793	41	152	466	1017	83	194	327	51
1459	771	277	153	1583	896	300	177	469	543
1151	764	210	156	1387	1003	256	203	913	470
759	17	140	3	891	149	165	28	924	16
1418	43	270	8	1577	208	300	40	1060	544
1	591	0	118	210	826	39	164	1284	510
1061	99	197	20	1357	390	258	79	1544	17
585	1016	103	209	885	1310	163	269	1801	21
884	1	162	0	1073	190	197	35	1830	18
1236	791	244	147	1391	946	272	175	1917	476
1178	295	236	56	1291	408	259	79	1945	18
1227	473	240	93	1456	701	276	129	1956	18
1019	171	185	33	1160	311	210	58	2105	545
