b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1250	780	237	150	1583	1161	298	218	13	184
768	567	162	111	1194	1000	249	197	26	172
490	392	97	74	634	678	127	128	39	185
1142	1006	227	187	1377	1212	275	230	39	231
202	775	39	149	412	1107	78	209	42	184
142	838	28	153	339	995	64	184	172	101
410	378	80	69	567	563	111	107	259	188
963	778	200	156	1209	1004	249	200	294	119
401	53	81	9	545	178	107	32	381	128
1350	594	244	112	1592	827	293	159	451	98
1	1070	0	201	207	1376	39	258	805	231
281	1278	48	250	418	1412	76	277	811	111
15	677	2	121	476	1074	91	195	939	21
579	521	109	102	1507	971	287	187	940	23
