b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
125	938	23	181	505	1417	100	277	17	284
1002	59	205	12	1330	333	270	69	14	371
242	591	50	125	507	757	101	157	80	1121
7	235	1	50	416	703	86	145	29	1229
618	718	125	147	770	865	154	175	25	2876
1002	1221	205	248	1325	1472	269	300	14	3511
737	316	148	71	1074	602	220	131	44	4574
654	448	128	92	1074	936	214	193	39	4579
230	80	43	17	515	384	104	82	66	5450
1078	165	213	37	1406	514	276	104	3	5699
625	137	108	28	1095	558	200	110	85	5769
242	1233	50	251	560	1445	110	292	80	5856
625	1262	108	257	834	1476	148	299	85	5881
834	1	148	0	1095	340	200	68	85	5882
1461	1	275	0	1583	135	300	27	85	5883
1	135	0	27	373	526	72	108	86	5883
633	622	129	128	1045	883	215	183	47	6370
892	1	176	0	1185	288	235	58	35	6371
799	663	163	137	1312	1094	259	218	21	6626
1292	623	250	129	1416	743	276	154	38	7215
186	851	39	178	628	1326	130	278	87	7375
640	1221	129	248	968	1484	192	300	218	7376
968	1	192	0	1458	481	298	100	218	7377
1	565	0	116	515	1078	99	216	219	7377
296	255	56	52	589	568	118	119	218	7379
1121	588	217	114	1410	787	269	150	679	7622
