b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
434	464	85	92	913	945	182	190	17	478
913	709	182	137	1057	853	212	167	17	481
1057	850	212	171	1197	990	241	200	17	484
381	986	71	195	832	1291	159	255	48	399
681	1437	129	273	837	1593	155	299	54	325
290	112	59	13	477	300	96	50	59	1
734	212	143	46	1031	512	203	107	59	62
812	193	158	38	1095	364	209	68	93	448
822	1437	166	274	938	1555	191	300	97	402
146	1328	29	263	324	1511	64	300	99	411
968	874	186	167	1399	1209	269	232	102	439
638	1012	121	182	818	1192	156	217	126	455
0	1066	0	201	283	1364	58	264	133	523
266	136	51	27	397	268	77	53	138	84
131	417	24	81	627	634	126	127	138	473
455	400	90	77	609	556	120	109	159	74
794	80	154	20	951	239	187	54	178	512
167	1196	34	214	296	1324	59	239	186	491
426	1025	90	183	607	1205	128	220	204	429
