b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1352	456	255	96	1571	676	300	142	1	11020
18	1270	3	256	248	1497	47	300	1	14313
248	1	47	0	1340	1113	253	209	1	14314
204	676	39	142	450	921	92	192	2	11020
631	1348	116	263	835	1537	156	300	3	11016
1053	292	200	57	1407	489	262	91	9	14311
284	838	53	166	913	1117	174	218	17	1901
1418	90	269	17	1588	261	300	48	17	10857
284	48	53	9	427	219	81	42	17	14258
1	261	0	48	609	705	121	136	18	10857
790	1071	151	208	1030	1313	194	249	33	14312
231	903	51	163	446	1116	93	203	44	10847
302	185	58	41	983	679	188	134	46	10856
1009	1206	194	232	1197	1394	228	265	61	14113
41	1317	8	250	302	1571	61	300	74	14312
302	1	61	0	1459	1073	300	218	74	14313
1023	1272	187	222	1466	1583	281	289	77	12117
