b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1215	1036	252	221	1462	1211	300	256	230	151
18	1217	3	257	146	1333	27	279	231	151
959	789	203	167	1186	1017	251	215	3685	73
