b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
49	713	8	133	204	868	33	158	532	268
108	310	19	58	503	693	97	134	536	198
726	993	137	183	953	1518	179	280	546	239
722	1367	133	250	932	1569	171	287	600	524
946	1	189	0	1206	247	235	46	672	173
734	1199	138	222	955	1439	180	266	700	403
828	81	153	13	1051	304	190	50	959	425
1178	1	223	0	1458	281	286	63	969	584
1	618	0	124	204	819	39	164	1019	21
348	229	68	49	717	521	143	111	2310	338
29	1	6	0	433	293	81	56	2387	116
530	924	98	171	886	1042	165	193	2630	28
401	884	78	165	890	1571	167	290	2708	491
1321	853	240	159	1548	1078	280	199	3633	511
397	817	77	153	886	1124	176	213	3738	375
