b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
335	269	66	55	491	424	95	84	43	1087
493	848	93	164	600	955	114	185	48	1262
211	848	40	164	318	955	61	185	50	1262
1406	848	268	164	1513	955	289	185	51	1262
807	848	154	164	914	955	175	185	53	1262
104	848	20	164	211	955	41	185	55	1262
891	848	170	164	998	955	191	185	56	1262
1038	620	210	115	1491	961	292	178	85	1093
67	961	13	178	224	1175	46	223	86	1093
113	330	23	64	218	435	44	85	141	1262
624	1027	125	192	1407	1555	271	291	178	1284
666	532	134	99	997	866	195	161	182	286
387	665	73	117	693	968	130	174	183	76
254	667	49	133	599	1009	115	198	193	1307
485	1037	92	204	596	1148	114	226	213	1307
728	1348	144	255	840	1458	167	278	218	1205
356	984	72	190	1504	1547	296	300	229	79
653	1224	125	241	1414	1544	267	300	250	1162
1336	1	263	0	1482	148	290	27	275	286
1367	729	276	132	1490	852	300	156	285	1260
1334	1478	264	273	1471	1619	290	300	286	1260
1	852	0	156	743	1475	143	272	286	1260
1	49	0	10	1171	1009	225	195	287	1261
1	1161	0	225	701	1558	135	300	288	1261
829	1186	167	230	1244	1551	247	300	314	1207
280	1128	58	216	615	1463	122	279	321	1153
254	860	49	164	1062	1157	211	226	342	957
1007	1203	197	223	1188	1389	231	259	369	286
1243	1	243	0	1537	296	299	53	384	1206
157	362	28	75	330	536	63	111	433	1163
1359	133	262	26	1462	236	284	48	437	1392
136	236	26	48	989	602	195	119	438	1392
1266	163	243	28	1552	453	300	89	442	287
1	453	0	89	1239	1528	243	300	443	287
1239	1	243	0	1527	288	300	57	443	288
1	288	0	57	1296	1476	249	285	444	288
