b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
569	6	120	1	858	294	174	55	9320	19
15	1246	2	232	121	1371	26	261	301	22
121	465	24	89	1324	1644	239	300	95	23
1324	1	239	0	1616	325	300	66	95	24
1	325	0	66	522	952	102	183	96	24
676	253	133	47	1222	934	234	169	96	25
1253	815	253	148	1425	986	289	184	83	26
897	521	172	98	1092	716	204	130	13082	86
1	743	0	136	570	1298	108	242	13083	86
402	351	69	66	637	534	110	100	13089	88
1038	331	210	67	1176	471	236	94	320	115
337	325	66	65	472	471	92	94	9124	115
440	1014	82	189	716	1317	136	246	132	116
459	1233	95	240	579	1502	117	293	976	118
1025	47	181	10	1534	557	270	98	13094	120
669	722	127	141	1362	1468	263	288	8915	123
