b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
126	357	26	72	491	741	107	156	1	588
107	1	23	0	505	376	106	78	46	1605
578	895	124	174	1184	1525	247	300	63	1735
830	322	177	67	1337	1195	280	241	63	1736
1	1080	0	217	267	1361	52	271	64	1736
308	684	62	142	930	1020	184	213	67	1838
103	1	23	0	332	224	68	44	52	2002
858	139	180	26	1116	478	233	95	48	2313
1207	1	255	0	1428	199	299	39	54	2362
10	126	2	25	517	727	98	140	55	2362
452	65	85	11	763	455	149	93	55	2363
552	393	120	73	851	688	181	134	7	2419
1100	57	229	10	1365	346	284	71	28	2423
977	12	210	2	1423	480	300	99	7	2443
1	480	0	99	175	654	37	136	8	2443
546	1	122	0	880	379	187	73	66	2483
895	1	190	0	1445	651	300	131	66	2484
1	651	0	131	303	954	61	192	67	2484
133	14	26	2	1065	1209	208	239	67	2485
1108	70	216	13	1389	373	276	77	67	2488
849	671	176	135	1468	1238	300	245	68	2489
11	1238	3	245	314	1428	60	283	69	2489
30	397	7	82	720	1011	147	207	62	2629
417	1236	86	249	665	1481	138	300	5	2649
434	783	90	151	964	1164	197	229	4	2650
90	744	19	153	788	1391	172	294	2	2651
851	259	181	51	1423	896	300	184	7	2663
1058	1	218	0	1422	343	296	72	4	2665
121	987	24	200	557	1397	119	285	27	2690
452	623	95	122	838	952	177	190	27	2691
1001	864	211	173	1405	1318	298	266	18	2696
1192	389	247	79	1449	803	298	162	47	2702
1046	14	226	3	1230	203	264	44	38	2711
427	788	82	152	1030	1375	202	267	53	2719
903	465	169	89	1289	1052	247	199	51	2720
720	928	145	188	1177	1347	238	274	52	2721
18	859	4	173	505	1268	110	261	56	2724
1123	794	236	147	1431	1164	300	223	57	2729
944	87	203	19	1185	312	254	65	38	2734
840	144	175	30	1206	485	257	105	21	2749
219	941	40	189	756	1469	151	297	37	2828
346	584	68	118	1189	1358	239	277	37	2829
297	1201	60	246	476	1401	98	287	13	2842
83	270	17	52	264	480	57	97	47	2919
614	41	117	8	932	379	175	72	51	2923
882	100	185	20	1043	246	218	50	46	2937
965	556	204	107	1446	1042	300	204	70	2991
1	414	0	80	636	968	131	195	71	2992
1161	1222	244	230	1428	1511	299	288	54	3044
699	1091	136	208	1030	1412	202	275	53	3045
59	1	11	0	615	620	117	119	55	3045
704	79	146	14	1136	574	238	117	48	3060
1085	668	228	130	1253	1052	263	208	23	3076
454	126	95	24	844	451	178	93	70	3079
1164	403	242	78	1432	704	297	139	61	3109
447	486	91	102	1065	1242	224	259	60	3595
118	1	25	0	250	295	52	63	63	3596
661	908	126	170	1362	1361	274	263	55	3643
748	207	157	41	1242	673	265	140	21	3747
930	123	199	23	1423	646	300	130	7	4019
255	802	55	166	531	1077	114	226	31	4290
1095	1264	231	251	1316	1492	279	300	18	4323
710	101	152	19	1251	392	261	78	63	4510
1	42	0	8	705	524	150	109	6	4548
83	260	17	53	554	716	114	147	5	4557
1	339	0	68	882	1052	188	216	7	4559
1063	131	224	27	1390	456	295	95	18	4658
1296	224	274	48	1409	724	300	156	44	4662
352	675	68	130	637	990	122	190	51	4669
27	139	5	28	333	374	68	76	24	4696
