b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
233	485	46	89	479	858	91	157	735	16
0	1280	0	265	190	1453	37	300	1885	27
0	1062	0	202	504	1525	103	300	1238	78
504	0	103	0	1341	834	271	168	1238	79
885	979	170	185	1314	1330	256	259	3810	80
720	0	143	0	958	235	187	43	4033	81
110	596	22	121	818	1385	158	270	3835	94
462	344	88	62	710	587	136	109	1807	95
333	194	71	37	769	710	162	145	3165	101
1132	712	234	146	1305	882	271	181	3165	101
1180	526	237	114	1467	829	300	180	3622	103
838	143	161	27	1146	406	217	73	3881	171
51	27	11	5	673	630	130	123	4124	172
