b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
717	866	142	162	897	1046	175	195	42	315
184	897	39	176	387	1106	78	216	560	442
1	371	0	75	1035	1581	181	300	496	543
187	886	33	158	538	1237	97	222	543	573
343	1137	66	210	783	1557	158	300	590	606
360	220	64	37	732	590	131	104	563	1000
176	1360	30	262	676	1553	126	300	954	1005
65	124	11	23	409	468	75	87	756	1079
168	817	32	157	328	1428	59	267	756	1081
5	665	1	120	377	1039	69	190	34	1272
340	873	69	172	766	1199	155	239	517	1531
347	71	66	15	1351	752	268	153	519	1532
687	1293	124	245	972	1549	181	297	523	1537
883	706	164	124	1282	1105	238	198	542	1568
441	1204	82	230	649	1411	120	268	221	1864
963	625	185	128	1301	983	253	199	144	2429
1376	1	267	0	1544	169	300	33	144	2432
12	623	2	127	351	968	69	196	145	2434
240	1211	46	238	612	1506	121	300	90	2440
1047	600	212	111	1264	815	254	153	311	2470
710	1	134	0	883	166	170	34	144	2482
1169	561	200	106	1579	962	278	180	1002	2566
1	760	0	147	183	941	33	180	1003	2570
183	740	33	140	396	953	73	180	1003	2572
1070	1346	211	237	1199	1475	235	261	14	2624
1070	673	211	129	1199	802	235	153	14	2625
354	858	66	163	733	1223	139	233	358	2629
649	879	119	167	1002	1223	186	233	362	2629
666	514	133	99	1210	1056	241	203	708	2708
856	290	156	55	1222	656	222	121	15	2758
797	268	148	51	1200	656	222	121	661	2758
784	792	140	144	917	925	163	167	30	2764
441	1249	82	241	649	1454	120	279	221	2765
79	1078	13	202	758	1581	144	298	339	2949
693	476	118	98	924	707	159	139	646	3098
943	737	183	132	1571	1365	300	249	678	3104
1	1365	0	249	253	1617	51	300	679	3104
253	1	51	0	998	746	189	138	679	3105
383	129	71	25	636	382	123	77	654	3131
636	51	123	9	819	234	155	41	654	3136
819	499	155	93	1011	691	189	127	654	3137
541	174	96	35	794	421	145	83	21	3175
783	911	143	172	999	1127	181	210	21	3177
756	555	135	109	935	734	167	140	30	3302
679	540	130	115	1206	982	235	200	296	3311
335	394	61	73	900	863	177	169	721	3665
1	1277	0	238	266	1542	50	288	16	3686
920	870	158	169	1253	1201	230	240	12	3767
1	939	0	173	323	1261	61	234	630	3912
149	905	30	161	605	1357	111	241	824	3922
605	897	111	173	1044	1336	196	258	824	3925
988	501	185	93	1352	881	252	163	824	3928
523	1123	99	215	755	1390	151	275	725	3931
264	730	53	154	484	994	99	210	344	4027
259	778	52	149	484	1025	99	202	344	4094
538	1	95	0	695	181	127	37	243	4180
441	701	82	133	649	909	120	172	221	4193
1204	138	218	26	1456	479	266	88	114	4208
1242	685	211	137	1492	938	257	185	120	4312
