b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
954	442	203	87	1434	1029	300	201	120	571
1	1029	0	201	387	1409	81	280	121	571
619	1	127	0	1148	483	231	95	122	575
9	712	2	143	598	1209	121	245	139	616
17	1	3	0	349	332	70	70	182	611
270	1	52	0	1461	1143	300	235	183	588
1136	500	228	102	1473	801	296	162	288	235
993	96	197	19	1473	466	296	94	288	612
930	1164	198	236	1116	1382	236	282	311	1360
943	344	195	72	1483	817	300	163	341	582
1	817	0	163	759	1549	141	300	342	582
759	1	141	0	1555	769	300	154	342	583
1	769	0	154	786	1538	149	300	343	583
786	1	149	0	1546	749	300	149	343	584
1	758	0	151	815	1523	156	300	344	584
376	873	77	174	751	1308	154	263	356	1134
248	102	52	20	730	454	154	93	617	1414
413	1	83	0	708	371	141	74	649	635
1190	601	246	118	1433	882	299	179	834	1426
656	316	133	66	1169	792	241	166	1329	1421
445	514	91	108	835	792	171	166	1330	1421
254	167	49	34	386	283	79	60	1375	966
347	925	72	192	655	1198	132	245	1507	624
909	334	188	72	1354	763	282	161	1683	618
713	386	149	73	1127	735	237	146	2182	655
412	30	85	6	728	346	148	70	3234	938
1020	307	217	63	1206	473	256	96	3471	1310
