b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
938	561	197	112	1354	930	283	189	379	1474
938	505	197	97	1354	886	283	177	379	1891
942	725	191	132	1382	1076	279	199	586	2150
304	76	63	14	890	665	179	129	661	2066
646	1055	129	206	781	1186	155	231	666	2139
366	468	78	95	517	623	109	128	904	451
900	925	175	188	1331	1182	258	235	973	146
911	563	190	112	1299	917	270	185	1284	2107
1269	794	255	152	1485	1004	300	196	1431	183
847	864	178	163	1210	1147	251	219	1573	2136
1126	1280	230	230	1420	1560	292	288	1703	2071
879	314	181	61	1237	619	249	118	1759	1056
163	315	34	62	458	667	93	133	2900	1334
282	837	59	159	430	994	89	192	3581	2662
1	145	0	29	122	257	24	50	3722	2103
124	468	29	95	279	623	61	128	3724	451
115	611	25	128	435	1190	91	252	3728	2536
