b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
118	413	21	87	702	993	141	211	1476	47
342	495	66	105	745	905	145	185	617	173
610	1	120	0	1067	472	220	100	626	184
1263	332	258	72	1416	485	289	103	628	184
510	803	100	170	664	954	132	202	607	193
548	1141	117	231	920	1391	190	280	1136	556
960	184	199	38	1457	580	300	120	980	755
1	584	0	121	962	1446	201	300	981	755
962	1	201	0	1358	376	281	75	981	756
1017	203	211	44	1313	508	274	109	979	784
1	519	0	111	1087	1437	225	299	980	784
1168	1	240	0	1457	285	300	59	980	785
1	289	0	60	1269	1454	263	299	981	785
1298	431	257	90	1496	632	300	134	962	787
94	638	20	135	277	822	55	170	963	787
1166	986	237	206	1453	1383	300	292	211	893
64	1	12	0	732	558	149	116	212	894
907	950	174	195	1341	1276	260	260	1285	1057
814	1016	161	209	1243	1447	251	300	931	1146
1243	1	251	0	1455	213	300	48	931	1147
1	213	0	48	647	869	140	189	932	1147
824	104	175	21	981	249	207	50	933	1148
845	708	179	147	1280	1137	266	234	1280	1151
357	164	69	33	900	630	172	125	1117	1153
