b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
108	815	22	147	653	1255	134	238	203	66
205	1	42	0	396	203	80	42	241	68
295	278	64	51	620	596	129	111	287	71
1	963	0	178	307	1201	61	223	302	71
461	1	108	0	1156	760	249	156	419	73
9	808	1	164	418	1115	90	232	420	73
31	809	7	159	307	1084	65	216	455	74
871	606	176	119	1468	1152	300	231	456	74
1	1152	0	231	371	1506	74	300	457	74
371	1	74	0	976	600	197	122	457	75
1057	931	212	172	1285	1110	262	209	919	168
205	1	43	0	499	299	102	58	924	169
488	1240	99	226	739	1496	148	276	1449	141
349	131	72	24	739	522	148	99	1449	194
