b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
31	20	4	3	155	158	27	29	5	68
192	216	37	38	555	569	113	112	12	300
560	895	112	171	912	1333	180	264	18	322
299	422	54	78	1000	900	197	178	26	341
30	452	6	94	578	1454	119	300	34	225
578	1	119	0	857	300	173	59	34	226
44	367	9	70	538	537	116	106	38	282
612	171	119	34	781	401	151	78	49	278
1	1338	0	259	211	1540	42	299	53	371
1121	646	200	131	1652	1231	300	244	80	216
1238	699	246	135	1421	828	286	163	90	237
1166	790	242	154	1445	1044	299	207	92	256
219	1204	43	237	404	1421	81	282	99	361
