b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
753	418	147	78	974	986	191	186	880	3
1019	1	214	0	1422	451	297	96	52	6
912	658	175	134	1120	914	215	183	87	7
910	1133	177	234	1092	1458	214	300	270	17
1341	644	263	134	1534	866	300	178	273	18
473	1081	90	225	624	1231	123	260	332	21
1	64	0	14	267	422	56	87	350	22
1253	797	250	164	1365	909	273	187	368	23
1281	1049	249	216	1511	1329	297	273	371	23
602	585	120	118	761	758	152	153	375	24
570	151	119	30	817	455	168	90	446	28
89	1205	16	248	316	1453	62	300	502	33
97	90	18	17	316	353	62	71	502	34
997	1	202	0	1242	274	253	60	574	39
895	785	174	152	1224	1266	241	249	612	41
199	68	40	13	448	327	85	61	704	41
259	1207	54	240	477	1425	98	283	642	45
1153	1265	227	258	1332	1460	265	299	658	46
1153	1166	227	232	1501	1449	300	289	658	47
471	938	88	193	647	1135	123	233	759	56
488	491	113	103	829	798	181	163	777	57
1072	751	205	153	1357	1062	264	218	944	69
506	637	113	129	929	1056	201	217	1069	76
1318	120	266	26	1486	239	300	51	1140	80
619	348	132	73	892	612	186	124	1141	80
65	377	13	74	638	654	122	131	1172	83
760	275	156	57	987	504	200	102	1376	94
722	915	143	195	1110	1372	220	289	1664	103
1108	450	239	91	1362	1064	290	216	1811	109
321	634	63	127	810	1182	165	238	1893	114
573	1	127	0	917	379	198	80	1069	141
