b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1104	1163	212	234	1386	1525	265	300	11	2849
735	830	151	162	958	1038	197	205	42	413
41	830	9	162	264	1038	55	205	71	413
777	314	157	65	1093	609	219	126	100	437
6	836	1	163	210	1038	42	205	138	413
1150	87	228	17	1370	327	274	68	268	444
1195	796	244	153	1461	1086	300	217	294	517
88	1076	18	215	411	1452	86	294	295	517
314	140	62	26	675	528	133	99	336	589
358	1320	70	243	636	1604	125	300	375	596
251	59	50	11	439	752	87	151	375	597
719	1154	144	226	1012	1478	206	295	378	771
