b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
404	852	82	181	731	1195	149	252	69	336
1286	0	253	0	1505	247	300	54	71	941
0	704	0	148	467	1153	96	243	72	1664
0	660	0	139	467	1213	96	255	72	2589
93	52	20	12	397	482	85	106	14	3092
1091	0	232	0	1274	184	272	40	129	3092
1201	1195	223	249	1437	1430	271	296	109	3644
807	201	154	39	1306	690	252	142	60	3656
716	374	144	72	968	638	198	130	93	3656
780	738	139	146	1422	1510	269	300	52	4537
180	849	37	168	763	1505	157	299	107	4537
0	498	0	93	377	914	69	170	53	4538
811	337	166	64	1313	872	257	163	107	4538
4	181	1	36	217	378	40	72	30	4541
0	153	0	30	258	378	46	72	114	4541
875	4	176	1	1308	472	260	96	146	5563
563	354	115	74	945	828	198	175	115	6531
681	409	132	85	1108	823	222	172	111	6661
410	217	83	46	811	614	165	129	69	7528
