b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
264	1018	48	193	498	1254	92	237	2	1847
692	487	128	95	1297	1075	247	211	23	88
1311	107	252	22	1573	295	300	56	34	215
4	304	1	58	684	849	127	158	35	215
40	1075	9	195	570	1478	105	266	90	1129
262	1440	54	262	399	1577	79	287	102	1236
258	1	48	0	406	222	77	44	106	1287
1019	1	205	0	1487	442	297	86	119	1445
84	495	18	96	561	924	114	181	120	1445
700	507	139	92	885	691	173	125	121	1443
966	1215	179	228	1213	1418	221	263	144	1655
1386	1053	258	191	1525	1196	286	219	152	1719
242	9	37	1	479	197	74	30	154	1730
562	1277	110	242	980	1436	195	273	164	1865
15	596	3	114	226	819	45	157	174	1983
796	719	156	131	964	903	188	166	174	1989
472	217	85	46	632	377	114	75	183	2127
1181	252	244	49	1441	509	298	103	192	2196
938	490	191	91	1114	665	226	125	207	2396
404	1190	77	227	594	1379	113	262	210	2412
723	153	143	27	873	303	173	57	262	2796
50	81	9	14	183	213	38	42	279	2906
734	713	138	137	1354	953	251	180	281	2925
