b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1363	331	275	66	1474	442	296	87	197	1135
1355	716	274	136	1474	835	296	158	197	1649
0	1109	0	225	313	1467	66	300	318	546
525	56	110	12	1076	796	224	165	318	569
393	811	77	165	566	1014	114	208	348	910
747	527	144	111	891	684	176	145	866	1542
740	0	143	0	891	138	176	31	866	1689
747	389	144	76	891	546	176	110	866	1795
1110	14	216	3	1578	478	300	87	1096	1825
44	103	10	18	967	1000	184	188	1098	1826
1215	258	228	50	1520	545	286	101	1107	1857
1281	336	237	66	1549	676	289	133	1108	1858
627	153	120	31	1590	892	299	172	1111	1781
0	894	0	173	781	1565	147	300	1112	1781
781	0	147	0	1596	565	300	109	1112	1782
617	331	124	66	728	442	145	87	1959	1135
