b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1261	804	253	140	1491	1041	300	188	934	5
1	1041	0	188	562	1601	112	300	935	5
388	730	74	152	526	868	104	182	916	6
980	256	207	56	1177	496	246	103	920	6
670	617	136	128	919	988	187	203	935	6
1	493	0	100	279	782	52	154	664	9
538	55	107	11	773	336	154	66	916	9
559	1023	108	206	756	1215	149	244	918	9
1075	773	209	161	1464	1345	289	280	927	11
637	6	133	1	1192	256	244	56	925	12
970	377	200	85	1414	780	287	163	926	12
1093	452	220	96	1306	701	264	147	922	14
480	350	97	74	1523	1391	300	277	931	20
1	1391	0	277	113	1503	23	300	932	20
1472	294	276	54	1583	405	300	78	639	21
6	405	1	78	1148	1554	222	300	640	21
113	1	23	0	732	619	141	119	932	21
592	309	117	60	795	524	152	98	2228	24
49	245	10	48	174	366	33	70	812	35
185	91	36	16	323	229	62	42	812	36
419	137	84	28	1530	1247	300	242	2329	43
1	1247	0	242	287	1560	52	300	2330	43
287	1	52	0	1596	1374	300	261	2330	44
1	1374	0	261	218	1591	39	300	2331	44
218	1	39	0	1665	1559	300	282	2331	45
81	1	18	0	1538	1450	300	280	2332	46
99	1	20	0	1516	1443	300	284	2333	47
98	1	21	0	1328	1247	260	240	2334	48
