b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
787	772	162	156	1052	973	218	198	5	3155
937	1313	199	253	1202	1543	254	300	4	3179
337	249	71	51	1064	866	226	181	4	3180
1	227	0	47	173	425	38	90	5	3180
229	179	48	33	686	688	138	133	9	3218
7	1132	1	217	458	1540	92	300	7	3243
458	1	92	0	976	561	199	113	7	3244
284	16	60	3	784	579	161	115	5	3245
323	425	60	80	632	714	125	145	1	3302
766	467	156	90	1054	729	217	148	3	3302
1089	759	225	158	1394	1049	286	216	8	3362
1060	240	218	49	1428	603	300	129	3	3364
4	620	1	133	471	1018	100	219	4	3364
613	280	121	58	1428	1105	290	234	1	3401
