b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
61	5	13	1	307	299	58	56	295	811
280	611	61	130	547	910	118	192	705	910
1267	211	259	39	1377	322	283	63	965	1705
942	884	203	185	1262	1205	267	249	1061	996
1285	1	264	0	1446	158	295	31	1138	2173
567	1009	115	202	755	1194	154	237	1235	222
1	1144	0	245	174	1303	38	281	1302	1669
22	452	5	90	236	626	52	128	1302	1670
213	1092	46	207	341	1230	72	235	1814	1210
706	1027	141	205	1181	1511	235	300	2075	1941
1236	916	249	164	1488	1104	300	200	2111	105
1236	1143	249	224	1488	1334	300	261	2111	1938
1	1104	0	200	501	1585	104	300	2112	105
507	6	105	1	1282	688	268	143	2112	106
1230	1	258	0	1429	184	300	39	2112	107
188	1	38	0	1282	973	268	203	2112	1939
1185	266	247	56	1429	462	300	98	2112	1940
175	648	36	134	986	1458	200	300	2113	106
958	599	194	122	1463	1233	300	255	2113	107
1	184	0	39	207	402	42	83	2113	107
213	948	43	197	717	1458	144	300	2113	1939
958	922	194	191	1368	1434	280	300	2113	1940
717	1	144	0	1006	311	204	65	2113	1940
389	748	84	146	590	1026	127	205	2479	1649
940	1165	194	238	1107	1332	228	272	2931	1478
