b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
364	884	66	152	675	1120	120	195	166	390
1150	94	211	21	1589	341	300	70	165	391
1225	775	243	150	1406	959	277	185	424	1034
624	395	128	83	1258	928	255	189	459	1121
864	769	177	150	1138	1068	231	211	713	1542
577	715	106	149	1427	1361	277	280	785	1756
307	1273	59	243	860	1517	167	292	924	1991
1194	1332	233	265	1374	1501	268	297	1208	2376
795	263	160	52	997	677	201	135	1311	2487
155	928	31	171	464	1210	99	232	1772	2928
143	1284	28	253	409	1466	81	290	1981	3095
725	794	145	146	1036	1095	206	202	2088	3178
