b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
466	512	91	98	840	895	169	179	257	27
1133	512	202	98	1504	895	280	179	379	27
912	1430	178	266	1066	1592	206	296	318	58
1317	1430	243	266	1470	1592	271	296	381	58
507	62	95	12	791	441	151	87	383	82
442	1088	76	206	791	1444	148	280	415	123
1314	672	246	123	1548	914	289	168	432	127
1212	1309	234	253	1411	1505	271	289	459	152
303	1309	60	253	502	1505	97	289	697	152
45	1375	7	277	162	1492	29	299	944	189
750	1311	146	256	866	1427	170	280	602	191
380	40	74	7	663	318	129	63	817	193
1080	0	211	0	1263	183	246	35	702	239
1058	135	202	28	1391	593	264	113	741	283
388	142	68	29	708	593	129	113	822	283
95	232	19	46	321	580	61	110	1101	283
1191	98	245	19	1399	552	285	107	753	304
691	191	134	39	888	447	172	87	757	309
927	191	183	39	1098	447	216	87	823	309
624	1271	121	253	808	1456	158	291	760	310
883	338	163	64	1061	516	204	105	762	313
228	453	46	90	376	598	81	124	765	313
69	821	13	169	588	1348	112	272	771	322
407	493	83	101	752	1053	155	216	824	322
322	405	66	89	475	560	94	117	785	328
1062	1009	207	207	1341	1321	261	267	789	331
690	1101	134	225	853	1266	166	257	793	331
167	1101	35	225	376	1408	77	284	825	331
439	803	86	157	655	1018	133	203	808	347
1123	675	227	132	1463	1018	298	203	825	347
520	212	103	45	650	342	127	69	826	360
1224	302	244	66	1440	520	293	115	868	416
1338	779	255	156	1516	957	293	194	933	494
258	880	52	185	480	1198	94	246	955	512
700	1168	135	235	945	1414	186	286	970	539
831	212	164	42	1005	405	197	78	981	582
351	794	66	157	597	1049	114	208	1004	607
0	949	0	186	373	1332	72	261	1024	649
641	744	133	137	1084	1313	216	245	1076	683
346	977	63	179	828	1584	153	297	1098	733
1148	977	220	179	1575	1508	300	282	1099	733
1359	913	255	175	1544	1078	296	211	1175	771
756	441	156	83	1046	699	212	134	1131	816
