b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1	190	0	37	584	801	123	161	577	557
112	447	23	84	502	806	102	153	759	382
217	671	45	132	893	1301	182	259	887	516
273	730	58	136	515	1010	109	193	1199	37
1	207	0	40	171	378	33	73	1216	556
727	1094	147	212	1044	1360	213	268	1281	23
747	1	155	0	924	148	190	31	1284	36
1012	1224	198	229	1480	1607	289	300	1290	173
5	39	1	7	763	706	148	134	1291	174
1	1187	0	220	400	1576	82	300	1297	426
20	384	4	70	272	647	57	123	1299	905
987	14	205	3	1114	140	232	29	1300	577
339	888	78	171	625	1290	134	248	1302	575
637	352	126	69	827	542	164	107	1373	721
22	81	4	15	307	384	60	75	1373	726
102	39	22	7	238	174	49	33	1374	735
170	1	32	0	645	429	127	85	1377	774
1032	72	203	12	1190	379	233	76	1381	810
636	655	127	117	831	832	163	151	1648	115
1044	850	211	159	1444	1354	291	258	7435	127
100	1098	19	208	510	1511	98	288	7436	127
1078	1230	229	246	1351	1510	281	300	8532	859
