b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
237	0	54	0	463	143	98	28	140	48
396	486	82	93	837	950	170	189	124	73
565	486	121	93	1006	950	209	189	126	73
627	134	129	27	969	481	202	102	34	134
85	294	18	55	550	799	123	162	195	194
605	247	120	45	1459	1398	300	281	245	194
207	0	45	0	835	597	176	118	100	201
221	366	52	69	605	861	136	177	102	201
112	734	23	138	452	928	98	179	82	268
971	0	192	0	1524	402	300	77	302	304
798	398	162	80	1445	996	298	202	105	336
175	365	36	72	1267	1130	261	229	106	336
101	59	19	12	699	512	151	105	179	433
291	0	60	0	1051	667	215	135	14	445
0	179	0	40	927	1063	189	214	15	445
