b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
343	397	72	79	493	540	102	108	4	12
1161	27	237	5	1447	351	300	77	6	21
11	351	2	77	1173	1453	240	300	7	21
1173	1	240	0	1442	275	299	58	7	22
1242	104	232	20	1565	434	300	91	28	27
1	434	0	91	1023	1456	202	291	29	27
749	310	145	65	1521	928	298	188	30	10
535	1147	101	231	713	1317	137	265	30	18
45	452	9	93	264	686	53	139	55	18
1014	5	206	1	1474	408	300	84	68	6
1	408	0	84	1064	1476	219	300	69	6
781	1	166	0	1241	486	261	101	74	4
485	815	93	168	1354	1515	259	300	83	4
1303	1	250	0	1480	271	283	53	83	5
699	272	144	56	1205	874	251	178	88	10
538	656	111	132	852	932	176	188	92	22
850	1303	172	258	1090	1499	222	300	93	22
1090	1	222	0	1467	323	300	67	93	23
1	323	0	67	342	621	64	123	94	23
72	186	14	37	316	405	68	86	124	8
644	260	137	53	1439	1000	300	204	124	10
1	1000	0	204	438	1413	86	285	125	10
1	768	0	162	725	1404	154	299	134	8
