b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
702	582	136	112	1177	1011	226	195	700	275
1259	1404	241	273	1389	1541	267	300	700	275
600	61	116	10	1590	887	300	166	700	276
1	887	0	166	864	1649	154	300	701	276
864	1	154	0	1641	728	295	133	701	277
775	981	154	181	1413	1559	285	298	702	277
1	733	0	134	294	976	56	180	702	277
8	75	1	17	411	467	79	93	703	278
779	938	160	188	1349	1440	274	287	720	281
1	706	0	140	392	1079	76	211	589	323
1023	1204	203	235	1288	1496	260	297	589	323
1	366	0	74	141	508	28	103	770	368
1051	709	205	142	1228	881	243	179	778	368
131	284	28	58	1443	1180	300	248	737	369
1	1180	0	248	235	1406	54	300	738	369
235	1	54	0	1399	1135	300	241	738	370
12	1135	3	241	274	1403	56	298	739	370
302	17	62	3	1435	1067	300	217	739	371
11	1059	2	216	477	1494	95	300	740	371
477	6	95	1	1527	998	300	197	740	372
6	1002	1	198	651	1497	133	300	741	372
651	1	133	0	1458	831	300	168	741	373
1	831	0	168	767	1478	159	300	742	373
767	1	159	0	1408	557	295	117	742	374
89	575	18	120	571	1058	117	218	743	374
290	305	57	60	1420	1218	287	245	849	413
71	46	12	8	641	666	129	129	885	448
