b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1136	1291	230	242	1418	1579	288	300	185	32
1	68	0	12	338	393	67	77	186	33
698	310	143	60	1120	747	227	148	185	34
510	1226	101	250	764	1493	148	300	181	36
1182	543	232	111	1523	894	300	183	184	36
764	1	148	0	1520	800	300	157	181	37
1	1234	0	244	179	1420	38	282	182	37
179	79	38	16	415	311	82	60	182	39
1278	1086	252	217	1517	1334	300	267	3305	53
985	25	189	5	1215	571	239	116	3305	53
773	1197	156	237	1113	1464	232	295	186	54
144	1	30	0	415	350	84	69	3306	54
978	381	194	72	1474	923	300	187	3293	55
1111	1	223	0	1337	192	271	41	3293	56
220	6	46	1	1328	1192	280	252	3294	56
1280	532	234	106	1541	982	284	190	1503	58
29	1310	4	256	227	1472	41	285	165	63
742	6	148	1	1452	597	289	118	3382	68
815	1	167	0	1145	543	234	109	183	86
847	765	173	156	1510	1472	300	292	7271	103
48	1	9	0	906	823	171	162	7272	104
1059	1216	206	209	1363	1605	267	283	5149	114
1	1057	0	181	659	1664	128	293	5326	114
720	1412	132	249	840	1533	155	272	6715	142
1139	376	222	76	1275	650	249	129	2530	147
1208	1319	235	253	1475	1553	289	300	188	177
1313	908	247	174	1581	1189	299	230	2395	191
612	1178	127	227	978	1435	206	282	3294	243
376	208	69	36	553	377	102	65	2515	247
1056	1247	204	218	1395	1556	271	281	4058	258
26	1	5	0	818	661	160	132	4059	259
710	549	139	109	1087	938	211	184	188	268
