b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
418	10	77	2	578	163	112	37	229	841
165	0	36	0	656	338	134	71	238	2331
373	92	70	22	593	293	116	64	240	1743
168	30	32	6	483	246	92	48	241	2116
51	608	11	131	480	830	99	178	247	3376
1108	876	221	195	1265	1041	255	229	248	2537
636	492	114	108	1000	658	187	144	264	608
1080	1111	220	256	1304	1298	267	297	272	3076
643	148	128	38	782	283	157	68	274	2407
438	1068	85	245	617	1247	126	287	280	1807
1189	675	250	145	1326	807	279	173	280	4606
757	300	143	71	1016	541	193	118	318	2764
599	869	122	204	860	1067	175	244	325	1897
851	1091	164	252	1003	1229	195	280	329	2560
920	1243	193	274	1052	1369	220	300	335	719
610	273	118	68	799	433	158	102	340	1953
108	679	25	156	715	1006	154	230	346	372
