b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
402	709	85	142	633	862	127	169	506	398
296	585	60	119	772	993	152	201	1048	508
192	1120	42	219	380	1310	84	259	1226	491
961	200	199	37	1131	342	233	66	1547	327
1234	1345	259	269	1370	1482	290	300	3735	92
1181	717	234	138	1334	910	269	180	4266	253
1020	220	216	41	1212	377	254	71	4966	542
609	913	125	191	815	1156	164	236	5254	309
268	141	57	25	535	311	116	61	5751	530
262	1	59	0	830	279	176	56	5929	477
280	1062	58	206	656	1381	140	272	7179	466
324	1039	66	202	730	1381	153	272	7180	466
21	344	5	70	355	557	70	113	7748	228
650	1	126	0	1198	161	237	33	8458	225
87	491	18	105	722	644	140	133	8460	548
808	642	165	125	1106	907	225	178	10217	283
710	109	155	22	873	253	189	52	11607	205
106	547	22	108	930	894	188	177	12033	439
122	562	26	111	909	894	182	177	12035	439
484	103	106	19	893	427	198	92	14522	219
492	1175	95	228	955	1459	189	284	14562	69
768	765	160	160	1212	1070	251	221	14695	219
882	883	185	173	1040	1052	220	210	16344	562
809	1114	169	219	1102	1444	231	288	16978	463
188	1	40	0	696	161	143	33	17981	225
70	1	12	0	206	139	39	27	18222	80
1092	1291	217	261	1341	1481	269	300	18391	43
249	599	48	120	1186	1042	230	204	19722	80
157	1303	32	261	343	1488	73	300	19881	214
1213	453	247	91	1398	642	286	130	20570	144
142	181	33	38	654	457	143	97	23155	514
