b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
64	679	14	137	517	1246	99	244	4793	1
244	81	52	17	728	565	155	117	653	2
531	81	106	17	1016	565	209	117	875	2
244	755	53	157	651	1215	137	252	2749	2
355	750	72	156	1050	1449	211	300	6388	2
574	1	115	0	748	224	147	42	2753	3
635	1002	124	207	831	1210	161	247	484	60
1149	355	250	72	1300	511	282	105	1780	166
643	355	125	72	815	529	162	109	1784	166
910	995	175	199	1213	1192	232	238	4809	322
520	1215	106	249	760	1399	152	285	1449	543
80	1219	17	250	327	1399	64	285	3182	543
