b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1175	77	240	14	1456	437	300	91	7365	12
207	1	46	0	604	466	129	98	7376	12
894	218	188	47	1069	421	224	88	6258	14
69	218	14	47	244	421	50	88	7181	14
176	790	34	156	856	1501	169	300	5069	26
1	738	0	150	461	1463	90	297	5351	36
479	1	94	0	832	380	167	81	5351	37
410	166	81	28	1198	579	227	106	5952	65
584	104	127	20	804	326	174	67	588	67
1	497	0	103	335	838	70	176	5880	70
370	801	77	162	606	1075	127	219	3468	72
743	125	151	31	906	293	184	64	97	75
96	1184	20	247	392	1412	82	296	5667	78
1	28	0	5	346	450	67	93	6598	81
1053	18	220	3	1373	450	284	93	7029	81
1033	646	227	128	1229	857	268	170	1006	86
44	1228	10	243	219	1462	48	293	686	92
333	588	74	118	471	732	107	151	1593	98
58	769	11	157	251	973	54	203	5361	102
469	837	103	170	645	1009	135	202	2545	114
1134	704	241	142	1440	1009	299	202	4097	114
684	722	144	146	1108	1183	228	241	6587	114
279	994	54	203	598	1189	115	241	5777	115
467	1208	96	243	707	1463	143	295	5929	118
12	1303	2	265	259	1482	51	299	6616	118
214	1147	43	231	654	1482	136	299	7411	118
711	1	144	0	1471	823	296	164	5929	119
194	1	36	0	1174	823	235	164	6616	119
589	1	121	0	1464	730	300	147	7411	119
462	346	96	72	1309	992	275	212	7374	123
353	1	73	0	755	323	163	70	7375	125
761	797	164	168	968	992	205	207	7375	126
247	108	49	23	439	303	89	64	3081	133
653	6	132	1	943	325	186	59	398	138
706	6	144	1	997	325	198	59	6674	138
131	11	24	2	416	306	77	56	6676	138
