b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
306	778	63	152	718	1191	145	234	6	37
699	83	142	17	974	347	196	67	9	39
972	67	202	12	1263	329	266	71	33	44
940	434	192	89	1227	771	253	160	8	45
144	693	31	135	386	939	77	182	12	46
992	7	202	1	1478	496	300	100	30	53
12	309	2	61	1220	1491	248	300	31	53
165	1197	33	237	618	1489	129	300	13	54
1	484	0	93	767	1444	163	298	26	55
774	6	164	1	1412	660	300	140	26	56
4	664	1	141	451	1145	97	242	27	56
10	633	2	130	216	852	45	175	5	73
759	387	149	81	1494	1143	300	235	37	83
1	1143	0	235	255	1410	48	284	38	83
792	492	161	102	1442	1162	300	244	36	84
432	1232	92	252	675	1464	143	300	33	108
82	702	17	139	314	945	64	189	22	155
951	714	198	138	1234	951	262	191	19	163
235	1036	49	190	412	1234	85	230	13	188
