b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1	688	0	157	213	894	46	203	64	73
139	21	30	5	470	428	103	96	12	116
481	746	89	166	632	914	121	203	52	131
97	361	21	79	270	526	58	115	23	415
1170	109	252	21	1362	295	290	62	76	761
1047	1014	219	222	1165	1144	245	250	40	836
85	313	17	69	245	650	52	144	19	1032
247	654	53	144	584	940	126	209	39	1184
676	803	140	180	1159	1143	239	252	10	1407
307	564	64	123	717	967	150	212	73	1519
682	172	138	38	965	457	193	94	51	1677
528	1	111	0	724	167	155	37	38	2235
1256	1	265	0	1405	146	298	33	60	2235
116	146	23	33	298	323	58	67	61	2235
1218	1076	261	229	1393	1264	300	270	37	2335
738	989	156	220	983	1220	207	271	5	2415
1358	565	254	123	1570	754	300	165	2	2720
396	505	84	110	649	754	138	165	38	2720
147	565	33	123	341	796	76	174	65	2720
805	841	172	193	1054	1038	226	235	59	3499
506	1122	104	248	690	1364	142	300	42	3596
89	1028	17	226	296	1158	61	254	38	3661
693	353	155	85	1011	781	222	178	54	4039
1056	700	225	151	1173	798	250	172	57	4207
