b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
662	837	141	176	1196	1421	248	294	475	410
959	123	187	26	1331	491	265	102	476	411
666	380	133	82	1189	842	242	176	480	1210
1278	1006	259	217	1484	1232	300	263	485	691
1278	333	259	68	1445	548	293	112	485	789
5	1232	1	263	164	1400	36	300	486	691
164	1	36	0	731	584	159	125	486	692
5	548	1	112	660	1179	144	247	486	789
1	691	0	142	717	1249	138	250	496	87
327	1280	65	266	478	1445	96	300	499	734
478	1	96	0	612	135	124	28	499	735
819	1222	167	259	982	1418	202	300	509	75
982	1	202	0	1464	520	300	107	509	76
1	520	0	107	212	727	43	149	510	76
863	1005	179	206	1299	1463	267	299	522	1212
359	427	68	86	485	549	93	110	533	5
31	68	5	13	581	532	125	117	548	109
1	798	0	163	718	1472	145	299	549	1312
725	7	146	1	1471	707	300	146	549	1313
1	650	0	134	780	1418	159	290	550	1313
904	1	184	0	1264	471	258	99	550	1314
195	1243	40	238	421	1462	83	278	565	51
261	1	54	0	421	185	83	33	565	272
78	693	16	144	411	1305	85	267	566	1044
862	851	179	178	1408	1439	291	300	585	771
828	748	166	151	1488	1354	300	274	590	907
406	97	82	18	779	535	158	106	591	907
5	594	1	120	573	1440	119	296	598	1122
590	51	123	12	830	379	176	81	598	1123
736	361	148	78	1279	875	261	186	608	351
137	942	25	197	582	1423	119	297	637	66
184	14	39	3	368	373	76	71	638	119
128	64	25	13	1160	939	239	198	648	433
962	903	200	187	1125	1027	235	213	650	664
1	116	0	25	300	368	60	74	650	1269
1263	65	256	15	1482	297	300	62	652	952
435	169	81	33	1231	1202	243	250	660	256
473	1176	95	240	1005	1415	204	288	668	486
791	429	165	90	1422	1227	300	259	671	458
1	1227	0	259	213	1437	42	300	672	458
213	1	42	0	937	728	195	153	672	459
405	841	86	179	785	1171	165	247	680	778
789	286	166	62	1029	547	215	119	700	281
1221	1	234	0	1535	310	300	64	736	481
72	867	17	180	828	1465	166	298	737	480
336	153	66	30	964	839	192	171	737	481
336	103	66	23	663	447	130	94	754	552
395	8	79	1	667	368	132	75	767	1127
72	440	16	94	244	781	52	161	769	304
495	253	104	52	1021	772	211	161	776	36
843	22	176	5	1456	684	300	136	777	320
1	684	0	136	703	1493	140	298	778	320
734	1	147	0	1474	1109	299	229	778	321
893	8	174	1	1232	354	241	70	780	553
593	1064	118	226	967	1416	196	300	799	260
924	1	189	0	1457	502	300	102	805	918
477	668	99	138	710	893	152	187	808	449
69	1254	15	253	277	1479	57	298	817	37
842	1316	164	269	984	1475	192	300	824	803
891	247	181	49	1245	566	253	115	836	1264
565	104	114	21	1015	386	201	78	840	21
1170	1055	245	223	1443	1316	300	277	848	600
377	17	75	3	761	389	153	78	850	601
604	370	120	74	854	780	174	161	851	601
99	352	20	69	633	800	126	159	851	603
205	230	40	49	1220	1013	247	207	878	325
425	381	81	82	777	922	153	196	882	926
702	693	142	139	1094	1144	228	238	896	608
996	804	200	156	1400	1152	281	226	913	972
183	53	35	9	822	657	162	131	925	465
763	288	161	60	914	432	193	93	928	976
1	912	0	189	130	1061	27	220	929	999
649	243	131	51	1391	995	277	201	929	1000
41	91	7	19	1056	1628	193	299	941	1216
1121	595	222	125	1504	1079	297	220	960	554
39	41	8	10	548	594	103	113	961	555
1	498	0	105	232	736	45	156	973	1298
836	783	176	154	1437	1334	300	268	990	1309
6	1334	1	268	188	1506	35	300	991	1309
188	1	35	0	356	176	69	35	991	1310
1	937	0	201	222	1223	43	255	992	91
867	121	168	22	1522	792	300	155	997	646
1	792	0	155	290	1106	55	214	998	646
1025	1	208	0	1479	468	300	95	1007	174
5	664	1	138	205	894	42	186	1009	571
1	122	0	27	539	550	109	114	1015	544
50	1047	10	219	472	1457	93	300	1043	1242
416	961	83	198	845	1396	170	287	1071	809
1169	298	237	62	1389	721	281	145	1077	1274
1	741	0	150	664	1482	137	298	1081	146
919	34	186	8	1060	231	216	50	1097	747
82	620	16	127	695	1256	139	258	1102	180
854	356	183	68	1303	774	285	160	1116	1104
486	124	100	26	1427	898	300	195	1118	617
406	968	79	210	654	1164	130	249	1119	617
171	322	36	66	568	721	117	150	1121	518
1255	533	256	97	1465	828	300	159	1124	496
730	1251	144	259	1008	1451	201	300	1125	813
811	867	158	174	1166	1258	232	254	1128	957
58	308	11	62	666	994	135	202	1132	1090
101	746	21	153	386	1058	83	222	1153	483
465	1082	91	218	910	1444	181	289	1188	840
1074	1122	218	229	1363	1405	279	289	1211	527
1108	622	221	130	1358	872	273	183	1222	1184
209	704	43	157	1179	1412	238	300	1223	443
1179	1	238	0	1489	335	299	67	1223	444
863	817	175	166	1016	970	208	199	1238	716
933	207	187	41	1390	803	273	154	1242	851
1	552	0	106	291	898	57	176	1243	852
726	678	144	135	1284	1247	258	251	1245	222
1308	638	263	136	1475	1016	300	216	1245	911
435	627	86	127	907	1257	182	250	1251	1251
907	31	182	6	1478	702	300	142	1251	1252
1025	652	210	128	1436	1047	296	207	1257	755
429	284	84	53	788	572	159	115	1269	317
1243	541	256	108	1409	708	290	142	1273	823
36	756	6	152	547	1389	104	283	1274	823
364	816	70	167	941	1392	190	287	1282	761
403	243	82	55	963	821	195	171	1295	1168
1207	1108	241	229	1386	1371	280	284	1313	230
406	237	82	50	962	810	195	166	1314	231
440	318	85	68	622	625	123	139	1322	1178
1022	402	203	83	1354	682	271	139	1337	1296
1126	1	227	0	1464	370	300	77	1361	1165
988	585	209	118	1430	1232	300	252	1398	897
242	713	48	145	507	1029	104	212	1404	1192
12	230	2	47	635	1138	126	224	1409	394
621	668	128	138	877	1047	181	218	1428	1176
443	637	94	129	1290	1518	257	300	1533	984
1290	1	257	0	1503	203	296	37	1533	985
33	487	6	102	936	1339	188	275	1533	1153
1166	72	242	15	1313	314	271	65	1618	900
1090	198	218	40	1270	410	252	82	1874	341
850	1203	173	243	1034	1389	212	283	2478	823
