b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
132	1023	29	202	577	1462	128	300	231	341
577	0	128	0	1029	448	215	88	231	342
1197	628	241	123	1380	861	279	173	390	422
0	718	0	142	145	861	29	173	400	422
0	405	0	86	167	577	39	127	600	97
466	544	92	103	928	898	180	172	1523	690
0	1128	0	218	158	1303	31	252	1537	690
547	19	106	4	778	239	149	45	1555	691
705	278	147	52	1495	683	300	132	1585	691
0	683	0	132	140	805	28	157	1586	691
85	779	17	151	455	1073	87	209	1588	691
1065	1069	212	208	1334	1291	266	252	1589	691
923	1284	167	251	1132	1497	207	293	1595	691
764	19	150	3	1397	424	278	84	1596	692
1056	537	217	107	1484	988	300	196	1883	302
0	153	0	29	190	335	41	68	1908	410
