b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
765	45	138	9	1051	231	200	53	25	2103
159	804	29	173	690	958	141	209	41	1208
930	682	177	141	1083	830	208	172	187	2351
547	423	112	96	798	660	165	147	215	2252
438	829	82	194	576	967	110	222	411	1483
868	33	172	6	1314	470	267	102	412	2656
184	919	41	198	666	1195	148	259	576	1192
567	533	114	118	748	697	148	149	609	1797
393	394	80	91	677	655	139	149	621	3533
373	270	68	60	535	459	104	102	646	2816
1	95	0	21	117	211	21	42	678	2335
1	860	0	195	296	1141	62	256	808	2325
345	1078	73	223	446	1179	96	246	828	3528
13	1220	3	261	257	1403	54	299	899	2822
1464	1009	271	207	1589	1179	298	246	904	3528
34	512	6	111	283	1005	55	218	906	2815
1027	12	190	3	1204	166	225	33	924	1758
31	335	7	71	440	1276	93	275	969	3383
231	323	45	73	447	543	91	121	1089	709
478	172	97	41	727	506	149	115	1089	2668
685	152	141	33	1067	975	220	217	1103	2172
872	252	179	57	1067	370	220	84	1103	2173
686	949	121	211	962	1218	180	270	1160	1736
1250	902	250	198	1415	1043	286	229	1165	1735
814	247	160	53	993	374	198	82	1165	2822
