b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
577	650	112	125	793	900	154	171	1289	23
252	1	54	0	1500	1159	299	229	3923	41
1	1162	0	230	508	1517	103	300	3924	41
1	12	0	2	275	286	57	59	4068	80
55	462	11	95	238	632	51	132	625	85
283	1	59	0	651	392	137	80	2380	85
409	1	85	0	885	446	182	92	2499	85
1	231	0	49	248	512	52	108	544	106
473	171	93	36	817	512	166	108	2867	106
5	1260	1	241	211	1491	42	288	1046	109
929	1071	192	201	1363	1465	281	282	2768	109
1201	1048	253	213	1429	1299	299	263	1840	293
819	1061	173	215	1209	1472	252	298	2633	293
1197	1048	251	213	1437	1268	300	256	2945	293
8	1277	1	258	289	1472	56	298	2946	293
101	1054	21	214	460	1472	92	298	3859	293
