b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1343	274	267	54	1516	447	300	87	22	12287
1	447	0	87	315	811	66	161	23	12287
1111	765	225	153	1353	998	265	194	25	1709
498	1338	96	276	623	1463	120	300	27	1893
38	1	8	0	289	257	59	52	27	6476
443	190	85	38	693	542	139	112	36	1840
426	330	82	68	681	818	137	169	36	7503
133	67	26	13	465	366	91	72	41	1791
727	517	138	110	1342	1131	256	229	44	1800
36	562	7	117	334	1003	67	209	45	1802
1096	1057	220	210	1478	1472	293	291	46	1815
1107	668	222	125	1478	950	293	181	46	7499
886	1100	165	212	1219	1496	232	294	47	1763
106	267	19	51	1226	1494	234	290	47	1817
1365	459	260	89	1563	691	300	136	47	1820
1394	1215	266	237	1563	1385	300	271	47	7501
1020	1	192	0	1219	264	232	53	47	7501
843	105	171	21	1154	528	236	113	48	1823
164	875	33	173	331	1059	70	213	48	10468
1222	890	237	172	1342	1031	264	204	49	1887
245	1200	50	248	404	1347	84	280	50	1827
1061	1	211	0	1300	220	259	44	50	1828
99	1087	21	216	322	1304	68	261	50	1887
67	457	13	91	508	963	97	191	51	1828
167	59	35	11	482	394	102	81	66	1767
104	408	22	77	502	912	106	184	66	1831
323	996	67	181	502	1159	106	217	66	10965
415	983	79	196	544	1112	106	223	67	10674
51	378	10	87	425	696	86	153	73	1837
966	1	190	0	1381	410	265	74	73	10470
582	1	116	0	813	511	165	105	74	1840
503	1	98	0	671	183	134	38	74	7503
1044	15	195	3	1440	423	273	84	84	1871
1039	459	194	93	1310	826	249	168	84	10523
39	842	7	167	594	1291	111	250	85	1871
605	141	113	28	1278	603	246	124	85	1872
1	37	0	7	1041	1556	200	300	85	10678
1045	6	201	1	1555	428	299	86	85	10679
652	151	131	30	1003	539	205	115	87	1879
98	980	20	196	539	1468	108	297	87	10679
1	936	0	181	121	1056	24	205	90	1896
1	607	0	119	116	722	23	142	90	5575
94	1073	16	220	254	1447	48	295	102	1932
996	1208	187	227	1150	1417	214	264	102	10125
1358	47	257	8	1555	609	295	114	102	10128
464	657	90	137	690	837	132	170	102	12930
757	1248	145	244	878	1369	169	269	103	12287
