b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
144	344	30	70	587	774	124	162	52	51
759	602	148	118	981	812	194	161	86	564
759	1318	148	262	936	1477	188	298	86	1153
958	1381	204	264	1075	1539	232	300	100	735
743	954	157	197	1126	1363	237	283	133	845
410	1043	85	205	632	1336	136	267	303	527
1054	1246	224	245	1272	1495	273	300	351	1002
1134	761	230	153	1380	1132	283	233	420	302
1071	502	230	97	1404	859	300	171	443	722
1166	826	232	169	1498	1150	299	236	554	5
233	981	45	194	628	1474	129	300	561	1066
685	63	140	12	890	307	184	63	573	1031
406	37	88	7	603	303	132	65	680	1140
1122	98	228	18	1352	365	277	75	690	974
156	76	29	15	407	533	84	108	692	12
164	346	31	72	407	566	84	121	692	697
307	22	61	4	608	317	127	67	694	152
369	127	80	23	792	607	173	127	724	1034
