b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
275	456	55	93	1090	1174	216	233	321	15
204	650	40	128	644	1125	128	226	477	29
1145	456	219	97	1510	916	291	187	481	73
1025	78	213	14	1272	447	268	91	447	83
148	977	30	204	642	1437	135	300	229	123
642	1	135	0	1131	460	243	102	229	124
696	111	139	22	1110	542	219	106	339	179
372	175	73	37	761	486	150	102	137	185
483	412	95	83	1577	1475	300	284	177	211
78	1	16	0	1445	1464	298	300	178	212
1	12	0	2	1441	1456	298	300	179	213
1	11	0	2	1435	1420	300	296	180	214
666	1036	132	213	894	1309	177	268	562	227
972	54	195	11	1519	640	297	123	206	274
363	1	78	0	1252	786	274	171	245	331
426	792	88	172	935	1396	197	300	312	331
1035	792	215	172	1423	1331	294	286	313	331
43	407	9	74	578	912	117	177	318	332
764	800	158	154	1445	1491	300	298	204	346
8	1	1	0	1023	1126	205	226	205	347
1025	850	208	173	1477	1407	297	284	220	356
