b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1390	672	265	125	1545	823	299	158	28	42
1271	365	255	73	1446	540	292	110	31	203
1112	780	225	150	1383	1134	281	221	35	30
28	877	4	171	456	1336	90	261	36	30
821	83	171	18	1258	596	261	119	46	210
11	770	2	142	577	1197	119	230	46	217
522	1	112	0	647	114	139	25	47	169
1087	532	217	97	1473	1061	298	212	49	232
12	1072	2	214	270	1284	58	260	50	232
706	579	145	119	1367	1059	278	217	61	205
309	867	51	169	468	1000	82	196	129	291
71	19	15	4	453	417	93	80	132	293
508	380	100	73	1272	1090	255	213	151	113
769	1	158	0	1189	487	244	100	154	118
249	1	54	0	1004	512	208	100	156	113
552	1031	111	209	852	1489	174	300	157	94
652	417	131	82	1062	983	211	192	160	116
77	1190	16	231	373	1448	75	285	177	168
354	11	71	2	793	392	163	84	177	169
409	220	81	38	724	444	143	82	180	208
547	1192	115	216	792	1417	169	267	215	498
789	254	151	50	947	412	182	81	219	437
84	254	17	50	291	507	58	100	235	437
461	58	87	12	579	176	111	36	236	437
25	214	5	43	518	520	101	102	279	314
43	937	10	196	264	1129	59	236	351	254
674	734	145	141	871	933	189	185	351	255
632	254	121	50	790	412	152	81	408	437
