b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
744	4	147	1	1329	482	267	104	124	13
1128	1030	226	202	1484	1469	300	290	101	18
1294	204	252	42	1556	496	300	96	102	18
1	496	0	96	349	1018	71	199	103	18
49	1	10	0	183	146	37	29	102	19
411	458	79	92	1292	1220	234	226	109	32
244	1212	50	228	394	1344	82	255	111	34
573	38	111	8	1134	784	217	151	88	43
1	791	0	152	626	1309	121	252	89	43
751	119	144	22	968	342	187	65	89	44
796	477	145	87	1210	684	218	125	109	57
107	1268	18	229	448	1626	86	300	108	155
448	1	86	0	1418	1063	270	200	108	156
250	1337	53	264	371	1515	80	299	261	179
621	1	120	0	1374	949	268	182	106	182
606	70	113	13	1617	985	300	183	107	183
30	1407	5	264	215	1601	40	300	113	208
137	1213	27	234	309	1424	65	280	126	212
911	426	191	79	1315	884	258	157	111	218
598	397	113	74	820	681	154	127	265	218
922	609	178	113	1366	982	264	184	113	239
903	695	177	141	1183	1070	235	217	112	241
