b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1324	940	250	179	1546	1161	291	220	130	1912
1	1040	0	199	244	1260	46	242	32	1964
736	319	151	55	920	479	191	89	66	2582
749	73	154	15	933	268	194	57	66	2984
745	336	155	67	1077	668	222	134	77	2988
781	523	163	104	1081	1481	223	292	77	2989
1077	751	222	145	1243	917	256	179	77	2990
1367	1	258	0	1546	181	291	33	130	3143
1125	687	231	141	1243	806	256	166	77	3186
936	720	180	141	1098	874	214	171	118	3542
193	630	37	129	411	856	81	175	119	3544
422	1052	83	208	950	1253	185	247	119	3546
1263	1181	256	232	1418	1336	287	263	195	4541
98	73	18	13	244	219	46	40	32	4880
116	1313	22	255	244	1441	46	279	32	5079
893	576	178	108	1232	962	244	184	237	5175
