b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
26	841	5	164	205	1022	41	199	408	40
1061	282	202	59	1544	712	300	144	470	3
1	642	0	125	890	1319	183	267	504	2
1237	149	241	27	1473	399	285	74	643	71
1223	1173	241	227	1491	1466	297	285	1069	14
4	663	1	128	1204	1278	249	257	1090	18
537	441	108	89	1116	947	231	196	1182	53
940	984	187	206	1453	1417	293	290	1215	59
956	1136	205	222	1294	1360	274	269	1224	22
13	323	3	66	221	517	46	107	1261	24
402	1	82	0	615	207	126	43	1343	72
246	269	52	51	400	424	85	84	1419	64
6	167	1	33	231	381	50	80	1675	73
391	165	82	31	579	358	120	71	1951	74
938	764	192	152	1332	999	275	200	2093	75
148	70	34	12	413	273	85	51	2297	49
