b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
226	1448	41	265	465	1622	86	300	120	25
465	1	86	0	767	256	142	46	120	26
1250	313	223	55	1509	593	270	107	121	27
662	102	120	20	1483	1518	276	296	125	38
1058	308	208	59	1345	615	263	118	131	146
923	743	173	139	1506	1411	300	282	132	141
101	816	18	164	383	1492	68	282	132	147
55	33	10	6	1547	1547	294	299	133	142
17	250	3	50	1165	1525	226	300	134	143
1165	1	226	0	1545	441	300	85	134	144
613	653	124	128	1190	1242	239	245	135	144
1	441	0	85	137	608	28	120	135	144
1223	889	246	186	1465	1102	295	229	135	145
402	978	79	191	885	1407	170	274	136	153
46	978	9	194	399	1339	78	264	137	155
