b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1203	1245	237	246	1462	1492	288	294	135	243
1	187	0	37	354	516	73	110	136	244
815	567	168	115	1118	893	235	187	226	21
495	380	98	72	639	532	128	104	244	523
150	71	29	14	427	602	90	122	470	1758
598	1109	120	213	859	1342	176	263	511	1535
145	331	27	72	456	810	91	166	680	946
53	871	10	181	272	1086	56	226	729	341
806	1225	167	245	979	1405	203	283	992	251
796	492	163	97	1020	730	208	145	1035	1476
11	598	2	119	288	1355	56	255	1037	1476
543	161	109	29	834	491	171	98	1070	387
613	1140	125	228	864	1487	179	300	1170	1122
1238	563	253	108	1450	790	300	157	1217	831
1	790	0	157	493	1493	102	300	1218	831
1252	591	233	110	1584	892	300	171	1432	432
1	892	0	171	345	1240	71	243	1433	432
1349	266	263	54	1532	432	300	88	1560	1757
791	1169	159	236	1188	1476	237	298	1585	822
531	177	104	38	1068	1074	210	207	1641	1235
458	41	93	8	805	385	169	82	1678	1301
463	680	93	136	818	1111	169	227	1684	958
524	352	99	67	722	534	144	108	1727	780
1115	18	223	4	1240	149	248	30	1754	1353
1001	66	204	13	1307	296	271	63	1767	1209
620	1126	117	233	794	1297	150	265	1820	537
327	575	65	107	681	929	137	180	2017	1007
1052	239	212	46	1249	453	253	90	2034	1474
623	804	123	165	873	1079	177	223	2060	443
1	503	0	101	225	1182	47	237	2065	1400
839	162	162	35	1076	370	212	78	2076	762
1112	1074	219	215	1496	1432	300	290	2270	1848
196	283	37	57	395	453	79	93	2441	1769
1	191	0	38	176	370	38	77	2443	756
743	640	146	131	941	797	188	165	2614	248
1123	441	230	89	1449	792	297	162	2853	765
72	233	13	50	266	470	55	101	2872	151
538	47	114	8	778	249	162	50	3001	751
972	111	192	23	1436	860	283	168	3002	1108
1152	455	231	90	1398	674	285	138	3372	794
934	652	190	126	1120	819	229	161	3436	884
271	1049	55	203	538	1274	113	254	3484	344
880	394	177	78	1136	666	229	134	3498	467
1300	728	263	143	1459	906	299	183	3530	36
925	146	186	31	1171	732	239	147	3783	553
818	1088	164	219	949	1235	192	250	3947	1392
254	732	50	142	523	925	106	183	3950	801
1	1093	0	212	196	1284	40	253	4016	1217
907	534	178	107	1157	755	234	156	4022	1697
1237	1115	251	231	1440	1297	290	265	4026	537
565	916	110	172	793	1130	157	217	4107	1541
839	1	163	0	1030	170	203	37	4107	1542
788	1174	158	239	992	1370	201	280	4208	466
202	680	43	121	699	1222	145	231	4327	1807
583	824	114	165	764	966	154	197	4496	927
726	994	141	207	1157	1357	225	280	4524	531
473	1027	94	213	791	1328	162	275	4672	355
1	886	0	175	132	1017	25	200	4698	1153
645	1098	139	220	842	1309	175	259	4734	1725
599	841	118	160	919	1174	187	232	4919	1793
912	1412	172	270	1047	1546	202	300	5202	1547
982	440	194	90	1349	818	268	166	5263	445
5	440	1	90	390	826	79	168	5264	445
196	210	40	45	397	618	81	127	5326	401
164	5	34	1	494	308	106	68	5421	136
1251	6	257	1	1437	210	294	43	5515	1798
1162	529	234	109	1428	733	297	157	5714	1680
