b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1256	728	230	140	1573	1194	294	234	19	9506
0	846	0	164	631	1529	125	299	45	9812
1202	5	211	1	1621	455	300	96	52	9401
1202	101	211	20	1621	682	300	141	52	13457
0	455	0	96	315	726	67	153	53	9401
0	682	0	141	315	959	67	199	53	13457
957	818	176	161	1153	1004	209	193	81	11241
488	6	89	1	805	288	153	59	82	2383
488	72	89	14	698	228	133	47	82	15181
967	483	167	92	1150	633	206	124	86	10154
69	1150	13	223	338	1390	65	270	113	11274
843	32	155	6	1254	456	238	94	125	10117
843	610	155	114	1254	1034	238	202	125	10121
843	49	155	9	1254	427	238	84	125	14823
1075	32	199	7	1372	363	259	73	126	8733
1350	634	237	116	1587	845	282	156	142	11295
41	629	8	125	177	799	35	159	157	9741
344	1339	66	250	487	1557	96	295	160	5346
774	718	151	139	1118	1116	223	225	162	11311
284	511	60	105	829	1332	161	260	166	5351
1428	796	257	161	1658	1055	298	207	171	11318
1211	765	228	140	1582	1226	300	231	177	11932
0	1226	0	231	413	1583	77	300	178	11932
413	0	77	0	981	569	185	114	178	11933
599	826	102	153	724	948	123	174	181	14159
472	679	80	129	925	1334	171	256	183	424
0	915	0	193	350	1381	71	299	193	9864
142	960	26	187	1199	1241	232	243	213	14779
142	1207	26	223	1199	1488	232	279	213	15349
479	536	98	101	926	1015	184	192	225	7151
545	1067	97	223	855	1374	160	286	236	10738
913	1121	164	219	1261	1430	232	279	241	10731
0	782	0	160	224	1452	48	298	242	8829
335	169	69	36	542	340	110	71	245	5314
852	234	168	45	1286	710	253	138	255	8097
852	1206	168	244	1117	1486	221	300	255	11380
1117	0	221	0	1286	190	253	36	255	11381
1204	375	216	76	1397	625	257	128	271	13656
620	474	115	87	774	626	143	114	273	14547
183	409	32	80	389	644	68	122	286	7832
1164	999	210	193	1480	1300	277	257	289	11407
1329	880	233	162	1585	1123	277	204	302	14817
534	304	111	63	950	592	190	119	312	8101
740	812	150	154	950	1022	190	194	312	11382
16	547	3	105	586	977	114	188	316	8377
1256	113	245	23	1488	289	296	61	316	14781
1238	537	246	106	1366	666	274	134	347	14291
691	17	134	3	898	263	173	51	370	7999
361	288	68	60	558	571	104	113	379	10009
1467	1024	267	206	1615	1160	298	234	392	15361
770	1300	139	259	956	1491	179	300	408	11498
596	620	112	115	1093	846	209	160	468	15502
705	422	123	77	1077	776	198	146	486	9793
231	668	41	125	1213	1558	224	290	497	9835
153	780	28	149	501	1089	98	211	514	8990
905	298	165	61	1216	596	229	124	525	11538
3	1000	1	201	329	1272	70	257	535	8183
412	54	79	9	1244	1049	226	190	538	5928
1078	1223	202	243	1244	1383	231	272	540	2537
0	438	0	92	124	1050	25	210	561	5320
994	572	195	113	1432	1117	291	227	574	11592
999	551	180	114	1222	792	227	165	575	5367
1023	970	184	176	1349	1270	248	232	588	8760
0	24	0	5	246	273	53	57	589	5158
1234	190	225	40	1575	560	300	123	834	9800
1234	847	225	173	1575	1208	300	252	834	11733
1284	283	253	57	1515	672	300	133	835	1144
0	560	0	123	982	1446	195	300	835	9800
1284	83	253	15	1416	235	281	47	835	9801
0	1208	0	252	256	1463	48	300	835	11733
256	0	48	0	1515	1344	300	269	835	11734
275	851	52	177	982	1439	195	299	835	11748
141	0	30	0	560	400	113	80	836	11735
1228	1329	227	262	1407	1493	260	292	860	14270
325	582	63	114	457	751	88	147	913	11486
1015	330	208	67	1137	452	233	92	918	11786
331	820	61	152	776	1348	152	256	924	6211
647	435	122	90	936	808	181	165	962	11802
461	802	90	170	669	1020	132	214	970	9768
923	378	163	77	1270	705	231	141	1028	9695
38	107	6	20	488	590	106	125	1096	13650
317	621	62	120	404	711	83	142	1165	8810
1118	992	213	207	1441	1294	279	270	1165	10738
222	1123	44	229	449	1362	91	278	1180	11877
1434	1037	265	193	1596	1221	300	232	1187	9806
0	1221	0	232	326	1537	66	296	1188	9806
773	994	155	193	1044	1314	210	259	1289	14400
0	1373	0	271	139	1512	29	300	1353	11941
0	756	0	146	343	1002	62	189	1405	11956
624	232	118	48	923	442	181	92	1429	10582
1037	523	202	102	1301	860	257	172	1435	11969
306	52	59	10	782	502	150	98	1467	466
317	511	62	108	768	979	148	197	1467	8526
1162	921	233	190	1319	1081	265	223	1508	9498
1096	294	192	60	1201	405	213	83	1538	12055
1109	261	217	52	1333	499	262	100	1570	15322
431	14	87	3	1319	981	264	198	1597	9106
783	0	153	0	1353	653	270	136	1597	10989
422	14	85	3	1433	1131	283	226	1597	12078
840	54	163	11	1067	233	211	48	1601	13666
734	99	141	16	1616	885	300	164	1602	8578
797	0	152	0	1616	357	300	70	1602	12786
955	790	191	155	1243	1013	248	198	1607	8817
976	896	161	178	1220	1161	212	233	1632	12105
981	896	186	177	1360	1079	264	217	1637	12904
96	451	18	94	254	663	49	139	1640	2408
672	192	125	37	1201	811	230	164	1664	12131
885	252	172	51	1141	735	224	148	1719	153
872	0	159	0	1094	192	205	40	1793	4452
847	723	154	153	1079	933	203	197	1793	12205
1042	712	192	144	1560	1290	300	263	1828	11011
1042	643	192	124	1560	1181	300	236	1828	12241
396	802	79	159	871	1307	177	263	1829	5270
380	709	75	140	871	1158	177	232	1829	11845
716	172	145	36	1053	417	212	84	1830	5272
