b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
739	1198	153	233	1069	1528	220	300	1587	165
1069	1	220	0	1440	372	292	72	1587	166
808	661	156	131	1427	1197	283	241	1597	18
445	869	86	175	900	1350	181	275	1598	17
75	1350	16	275	213	1469	44	300	1599	17
213	1	44	0	590	385	116	74	1599	18
697	11	139	2	1324	740	271	151	2956	108
1031	207	201	42	1461	846	284	160	3883	5
556	865	114	176	762	1019	158	210	3892	55
1295	385	258	71	1434	772	284	143	3893	3
783	359	162	71	957	546	201	111	3894	7
857	1341	174	269	1007	1491	205	300	3903	7
1007	1	205	0	1512	556	300	103	3903	8
838	1148	162	223	1136	1516	223	300	3904	20
502	1	105	0	1173	707	245	145	3905	14
5	525	1	98	787	1148	152	219	3906	37
956	517	196	101	1394	924	285	179	3907	68
1093	910	211	173	1543	1515	300	287	3912	77
55	5	11	1	1014	1074	208	217	3913	78
5	997	1	194	526	1529	100	295	3914	83
831	338	161	64	1531	1079	300	206	3918	112
230	884	46	173	718	1325	151	269	3955	93
834	90	174	18	1484	671	300	132	3955	94
245	475	50	96	508	732	100	146	3956	104
644	1247	118	245	954	1531	179	300	3972	169
1046	93	208	18	1257	440	250	86	3974	166
165	1	30	0	573	360	110	70	3980	168
299	1409	62	258	470	1579	93	289	4043	132
749	1136	151	216	1003	1355	200	259	4495	160
481	797	90	151	936	1189	182	228	4501	161
845	408	167	78	1002	565	199	110	5142	119
585	347	112	65	803	566	158	111	5917	88
