b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
262	60	55	11	390	191	80	35	11	43
387	323	84	67	753	468	157	97	9	79
601	543	116	113	787	726	151	145	12	79
723	1039	149	204	1287	1534	258	300	146	113
364	335	78	59	539	521	111	94	230	124
60	370	10	66	219	521	40	94	3522	124
6	1114	1	216	399	1511	84	300	588	140
399	0	84	0	556	157	121	37	588	141
527	138	110	25	1173	792	242	153	579	143
894	1517	189	278	1001	1627	210	300	649	168
648	1517	142	278	762	1627	165	300	793	168
499	142	103	27	650	292	133	57	651	169
446	1109	98	208	674	1333	140	249	867	174
721	1027	158	187	919	1236	197	229	787	178
836	489	177	95	983	632	208	125	758	191
594	785	131	154	714	914	156	181	760	191
587	1191	123	217	1023	1631	205	300	1032	198
110	533	20	104	258	681	50	134	10	283
389	70	72	13	708	315	132	61	4052	366
606	781	132	150	766	933	164	181	22	458
114	245	21	47	482	640	98	126	64	540
1085	486	219	88	1252	651	254	122	71	561
431	320	95	58	639	528	137	98	540	583
1050	514	212	96	1181	645	233	117	67	617
1045	1141	211	198	1181	1269	233	219	67	699
69	1124	15	206	206	1250	44	232	2883	722
0	643	0	125	566	1527	119	300	80	737
566	0	119	0	926	382	190	77	80	738
139	914	25	174	361	1136	67	216	84	739
786	606	168	111	1103	902	238	172	85	739
0	1151	0	218	171	1323	33	252	90	774
115	1138	29	217	324	1330	75	259	591	784
566	1360	121	265	733	1521	158	300	593	784
1193	1360	256	265	1360	1521	293	300	601	784
9	8	2	2	352	366	74	79	92	803
435	1103	96	217	637	1313	136	259	127	803
319	847	68	159	502	1042	105	198	77	820
216	59	45	12	391	181	83	39	97	825
1127	1450	248	277	1240	1562	271	300	79	847
841	494	188	94	1210	810	265	160	79	847
641	140	130	27	1463	873	300	173	81	847
0	873	0	173	185	1059	36	209	82	847
0	186	0	35	438	678	90	135	80	848
1143	1391	224	256	1440	1608	286	300	104	856
0	76	0	16	229	310	48	66	105	857
813	41	191	7	1228	474	278	97	107	860
810	611	168	118	1108	925	228	182	3890	867
379	594	75	115	709	925	140	182	6755	867
812	1419	171	271	915	1522	193	293	75	868
0	473	0	89	259	732	56	144	2747	889
1126	451	221	88	1256	586	249	117	7533	958
642	903	130	170	1119	1408	215	260	834	982
106	1075	25	194	315	1281	72	238	1266	1190
774	1129	161	206	959	1335	200	248	3818	1190
991	1101	207	204	1416	1589	295	300	1259	1266
814	1083	173	210	1440	1444	300	280	3475	1267
93	0	20	0	516	429	91	70	3476	1268
590	1022	127	190	812	1263	176	238	1247	1270
1340	344	277	63	1453	458	300	86	1014	1273
315	624	58	120	453	1050	85	201	560	1322
880	328	163	60	999	447	189	86	3476	1331
1261	725	246	150	1440	903	282	185	1256	1339
1267	1334	261	241	1440	1511	300	281	941	1357
119	1308	25	237	307	1511	66	281	4813	1357
1176	1066	254	193	1350	1240	288	227	917	1360
621	7	133	1	762	147	164	31	593	1377
1248	7	268	1	1390	149	300	32	601	1377
956	1453	196	259	1151	1649	237	300	578	1443
1151	0	237	0	1455	301	300	59	578	1444
0	301	0	59	431	731	86	144	579	1444
605	0	128	0	794	187	166	36	633	1488
90	398	18	77	558	917	105	172	140	1590
243	1254	53	236	561	1544	114	292	3722	1590
471	0	104	0	785	312	167	62	142	1595
1213	591	240	113	1415	798	279	151	238	1706
604	12	129	2	1404	786	287	154	17	1748
433	940	79	172	735	1119	139	207	3514	1764
96	640	20	124	276	820	50	154	3516	1787
774	338	161	62	1336	944	273	180	17	1859
975	1078	218	197	1403	1366	300	249	50	2001
164	29	33	5	518	311	104	61	1231	2014
41	877	8	168	198	1031	39	197	2034	2014
858	801	169	155	1269	1212	253	232	2035	2014
841	808	168	156	1126	1002	225	192	2036	2014
232	808	52	156	494	1031	105	197	7758	2014
737	812	155	157	1143	1212	237	232	7758	2014
463	406	84	77	581	524	105	98	545	2044
35	1495	6	266	215	1703	34	300	172	2056
215	0	34	0	430	215	69	35	172	2057
518	117	83	21	1211	421	194	70	172	2069
1035	594	207	109	1454	965	292	179	183	2114
579	236	121	49	1103	634	232	131	205	2116
406	23	88	5	637	282	131	54	43	2117
709	300	145	51	933	503	189	90	220	2120
94	1283	21	255	323	1507	67	300	198	2141
112	547	24	105	369	879	74	168	863	2169
473	77	96	14	865	444	176	90	3626	2334
513	1442	108	267	679	1595	143	300	231	2350
454	1262	97	232	916	1581	194	296	232	2350
479	1304	98	238	652	1480	133	273	4821	2360
127	218	27	39	387	486	75	90	7825	2372
41	1425	8	246	312	1695	62	300	2034	2385
841	1358	168	234	1259	1695	253	300	2036	2385
232	1358	52	234	606	1695	127	300	7758	2385
673	1358	134	234	1060	1695	212	300	7759	2385
28	558	6	107	464	1002	97	198	1505	2386
312	0	62	0	953	383	196	76	2034	2386
890	489	179	94	1382	1002	280	198	7138	2386
316	0	70	0	460	175	96	32	3147	2408
1303	0	273	0	1446	175	299	32	8995	2408
619	604	119	99	749	734	143	123	7897	2435
93	790	15	152	430	938	72	176	2057	2446
250	222	55	43	457	422	98	84	4595	2471
989	566	198	97	1269	852	253	150	2035	2500
859	566	181	97	1171	893	242	158	7758	2500
0	87	0	17	482	572	96	113	1068	2526
885	357	170	72	1156	571	223	111	2016	2527
635	1255	129	231	838	1506	169	281	3383	2540
745	1255	150	231	938	1506	189	281	7887	2540
