b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1267	764	245	146	1524	1047	299	204	313	36
876	627	175	120	1058	1040	209	200	799	40
1123	40	220	7	1517	563	300	113	361	58
178	430	32	89	345	620	63	126	362	59
526	43	101	8	1479	1512	292	300	386	60
400	166	76	32	1252	1013	237	191	555	85
1272	1197	246	243	1514	1491	292	300	533	143
1	59	0	11	729	739	144	145	534	144
1293	1378	247	263	1483	1569	281	297	660	159
17	1116	4	213	321	1359	56	255	1384	225
59	871	13	163	174	985	34	184	1356	233
69	375	12	66	352	808	68	156	1258	238
979	529	181	106	1511	1015	291	207	1314	247
