b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1268	55	241	9	1465	301	277	55	2685	54
285	252	58	46	434	401	88	76	2687	54
1340	1226	263	234	1451	1337	285	256	1134	55
352	871	70	165	718	1080	142	207	4819	55
155	432	32	86	782	667	151	133	1705	56
313	597	62	119	468	752	94	151	1706	56
34	566	8	117	642	1025	130	209	292	57
513	25	102	5	842	171	173	37	3839	57
37	668	7	131	220	896	41	174	3214	58
14	110	2	23	587	279	116	55	2142	60
138	110	26	23	711	279	140	55	4516	60
937	1180	182	231	1101	1329	214	260	3288	62
1	314	0	61	288	506	55	99	3584	63
438	452	84	84	623	555	124	106	304	66
600	923	117	176	739	1061	144	202	324	66
636	236	126	47	747	349	147	68	1025	67
906	225	181	45	1203	461	241	90	5010	67
379	236	75	47	688	461	135	90	5011	67
684	601	138	116	859	776	174	153	716	75
140	601	26	116	316	776	63	153	2551	75
435	811	91	163	542	920	114	186	1981	76
373	697	79	141	486	809	100	163	1993	78
39	1359	8	274	135	1456	30	296	3569	78
744	224	140	48	892	372	168	77	1627	80
925	334	185	62	1093	506	220	98	565	81
637	334	119	62	800	498	153	96	589	81
1014	1204	190	234	1188	1324	225	259	2759	83
209	886	42	165	476	1203	91	223	2743	84
142	487	29	94	284	633	56	122	4269	85
329	428	61	90	656	552	125	114	2925	87
96	117	18	26	242	262	47	55	4854	89
