b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1184	449	243	101	1446	668	292	142	146	209
966	1084	199	221	1086	1242	222	250	407	321
723	603	138	125	877	772	168	159	438	42
326	869	63	187	650	1121	124	238	438	205
1	922	0	193	215	1105	42	229	547	191
851	709	188	150	1076	945	229	192	593	243
1	689	0	150	216	889	45	193	636	261
1116	685	229	139	1263	850	258	173	648	406
75	1	13	0	298	243	56	47	658	91
426	609	85	128	748	895	155	189	689	268
1065	527	211	108	1180	644	235	132	1806	242
45	655	9	136	157	853	32	177	3515	188
364	609	76	122	538	784	112	158	6182	16
34	306	8	62	219	469	49	93	7478	406
29	45	7	8	236	236	49	46	7564	212
1357	72	274	17	1478	211	299	45	8147	50
575	19	117	6	857	282	174	59	8832	366
911	1141	190	234	1019	1250	214	258	9201	83
