b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
356	871	72	175	660	1158	133	233	266	53
1041	410	199	89	1369	779	264	163	205	326
832	0	159	0	1043	212	197	38	3	476
995	178	198	37	1262	409	254	86	80	1387
522	961	105	198	762	1164	151	238	99	2838
230	59	45	10	399	226	79	43	216	4405
1253	1057	247	208	1454	1279	286	250	142	4789
777	535	150	99	955	668	189	129	56	5415
1355	984	270	198	1520	1152	300	229	200	6916
1467	5	261	1	1633	185	294	38	147	6942
623	966	126	199	1012	1353	202	275	153	6989
1294	787	239	161	1437	930	265	187	152	7054
227	181	42	38	1001	784	189	154	164	7126
1214	802	239	165	1381	958	273	197	166	7131
577	925	117	179	732	1138	148	220	233	7134
83	561	17	122	275	746	55	158	47	7147
145	1244	27	252	328	1439	59	286	159	7148
485	461	85	94	1044	1030	187	196	173	7153
990	913	186	177	1190	1079	225	210	95	7311
